"id","productStyle","age","gender","region","node","stageNum","stageName","timestamp"
18172,"style3","over-60","male","us",1,1,"Order Received","12-01-2017 19:18:36"
18173,"style3","over-60","male","us",2,1,"Order Received","12-01-2017 09:51:40"
18174,"style3","over-60","male","us",2,1,"Order Received","12-01-2017 20:19:57"
18175,"style3","over-60","male","asia",1,1,"Order Received","12-01-2017 21:21:31"
18176,"style3","over-60","male","asia",1,1,"Order Received","12-01-2017 21:40:52"
18177,"style3","over-60","male","asia",2,1,"Order Received","12-01-2017 10:06:44"
18178,"style3","over-60","male","asia",2,1,"Order Received","12-01-2017 10:46:46"
18179,"style3","over-60","male","asia",2,1,"Order Received","12-01-2017 13:54:17"
18180,"style3","over-60","male","europe",1,1,"Order Received","12-01-2017 10:53:28"
18181,"style3","over-60","male","europe",1,1,"Order Received","12-01-2017 13:08:15"
18182,"style3","over-60","male","europe",1,1,"Order Received","12-01-2017 13:32:44"
18183,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 01:30:47"
18184,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 01:42:57"
18185,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 03:56:51"
18186,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 04:28:24"
18187,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 04:47:51"
18188,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 08:01:29"
18189,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 12:14:49"
18190,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 14:52:28"
18191,"style3","over-60","male","europe",2,1,"Order Received","12-01-2017 17:54:26"
18192,"style3","over-60","female","us",1,1,"Order Received","12-01-2017 12:04:52"
18193,"style3","over-60","female","us",1,1,"Order Received","12-01-2017 12:12:32"
18194,"style3","over-60","female","us",1,1,"Order Received","12-01-2017 20:06:54"
18195,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 00:49:44"
18196,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 01:40:42"
18197,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 02:23:43"
18198,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 13:40:06"
18199,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 13:41:54"
18200,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 14:34:56"
18201,"style3","over-60","female","us",2,1,"Order Received","12-01-2017 21:27:24"
18202,"style3","over-60","female","asia",1,1,"Order Received","12-01-2017 02:40:31"
18203,"style3","over-60","female","asia",1,1,"Order Received","12-01-2017 03:57:44"
18204,"style3","over-60","female","asia",1,1,"Order Received","12-01-2017 12:55:10"
18205,"style3","over-60","female","asia",1,1,"Order Received","12-01-2017 21:11:27"
18206,"style3","over-60","female","asia",2,1,"Order Received","12-01-2017 04:41:21"
18207,"style3","over-60","female","asia",2,1,"Order Received","12-01-2017 09:34:20"
18208,"style3","over-60","female","asia",2,1,"Order Received","12-01-2017 10:00:03"
18209,"style3","over-60","female","asia",2,1,"Order Received","12-01-2017 12:01:44"
18210,"style3","over-60","female","asia",2,1,"Order Received","12-01-2017 23:32:18"
18211,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 01:55:45"
18212,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 03:13:03"
18213,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 11:28:11"
18214,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 18:54:53"
18215,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 18:58:56"
18216,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 19:13:10"
18217,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 20:20:09"
18218,"style3","over-60","female","europe",1,1,"Order Received","12-01-2017 23:10:01"
18219,"style3","over-60","female","europe",2,1,"Order Received","12-01-2017 03:51:40"
18220,"style3","over-60","female","europe",2,1,"Order Received","12-01-2017 12:12:30"
18221,"style3","over-60","female","europe",2,1,"Order Received","12-01-2017 18:32:37"
18222,"style3","over-60","female","europe",2,1,"Order Received","12-01-2017 22:14:41"
18223,"style4","under-30","male","us",1,1,"Order Received","12-01-2017 04:26:32"
18224,"style4","under-30","male","us",1,1,"Order Received","12-01-2017 08:16:00"
18225,"style4","under-30","male","us",1,1,"Order Received","12-01-2017 23:17:58"
18226,"style4","under-30","male","us",1,1,"Order Received","12-01-2017 23:49:05"
18227,"style4","under-30","male","us",2,1,"Order Received","12-01-2017 01:00:45"
18228,"style4","under-30","male","us",2,1,"Order Received","12-01-2017 12:21:47"
18229,"style4","under-30","male","asia",1,1,"Order Received","12-01-2017 00:35:18"
18230,"style4","under-30","male","asia",1,1,"Order Received","12-01-2017 06:43:08"
18231,"style4","under-30","male","asia",1,1,"Order Received","12-01-2017 14:50:15"
18232,"style4","under-30","male","asia",1,1,"Order Received","12-01-2017 18:41:17"
18233,"style4","under-30","male","asia",2,1,"Order Received","12-01-2017 11:57:06"
18234,"style4","under-30","male","asia",2,1,"Order Received","12-01-2017 13:41:07"
18235,"style4","under-30","male","asia",2,1,"Order Received","12-01-2017 23:53:09"
18236,"style4","under-30","male","europe",1,1,"Order Received","12-01-2017 14:06:28"
18237,"style4","under-30","male","europe",2,1,"Order Received","12-01-2017 04:01:06"
18238,"style4","under-30","male","europe",2,1,"Order Received","12-01-2017 05:30:46"
18239,"style4","under-30","female","us",1,1,"Order Received","12-01-2017 03:38:28"
18240,"style4","under-30","female","us",2,1,"Order Received","12-01-2017 05:35:51"
18241,"style4","under-30","female","us",2,1,"Order Received","12-01-2017 19:10:43"
18242,"style4","under-30","female","us",2,1,"Order Received","12-01-2017 20:16:52"
18243,"style4","under-30","female","asia",1,1,"Order Received","12-01-2017 00:44:31"
18244,"style4","under-30","female","asia",1,1,"Order Received","12-01-2017 12:19:55"
18245,"style4","under-30","female","asia",1,1,"Order Received","12-01-2017 19:14:11"
18246,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 01:09:31"
18247,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 07:33:47"
18248,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 07:58:56"
18249,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 15:04:43"
18250,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 16:42:12"
18251,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 17:12:29"
18252,"style4","under-30","female","asia",2,1,"Order Received","12-01-2017 20:10:59"
18253,"style4","under-30","female","europe",1,1,"Order Received","12-01-2017 02:57:20"
18254,"style4","under-30","female","europe",1,1,"Order Received","12-01-2017 06:39:53"
18255,"style4","under-30","female","europe",1,1,"Order Received","12-01-2017 17:03:37"
18256,"style4","under-30","female","europe",1,1,"Order Received","12-01-2017 21:34:01"
18257,"style4","under-30","female","europe",2,1,"Order Received","12-01-2017 04:29:35"
18258,"style4","under-30","female","europe",2,1,"Order Received","12-01-2017 11:55:38"
18259,"style4","31-to-60","male","us",1,1,"Order Received","12-01-2017 11:22:02"
18260,"style4","31-to-60","male","us",1,1,"Order Received","12-01-2017 13:21:08"
18261,"style4","31-to-60","male","us",1,1,"Order Received","12-01-2017 21:03:08"
18262,"style4","31-to-60","male","us",1,1,"Order Received","12-01-2017 21:32:41"
18263,"style4","31-to-60","male","us",2,1,"Order Received","12-01-2017 02:39:17"
18264,"style4","31-to-60","male","us",2,1,"Order Received","12-01-2017 07:57:20"
18265,"style4","31-to-60","male","us",2,1,"Order Received","12-01-2017 12:55:56"
18266,"style4","31-to-60","male","asia",1,1,"Order Received","12-01-2017 02:45:26"
18267,"style4","31-to-60","male","asia",1,1,"Order Received","12-01-2017 11:55:22"
18268,"style4","31-to-60","male","asia",1,1,"Order Received","12-01-2017 19:03:28"
18269,"style4","31-to-60","male","asia",1,1,"Order Received","12-01-2017 22:53:18"
18270,"style4","31-to-60","male","asia",1,1,"Order Received","12-01-2017 23:12:05"
18271,"style4","31-to-60","male","asia",2,1,"Order Received","12-01-2017 07:40:10"
18272,"style4","31-to-60","male","europe",1,1,"Order Received","12-01-2017 02:00:25"
18273,"style4","31-to-60","male","europe",1,1,"Order Received","12-01-2017 17:30:20"
18274,"style4","31-to-60","male","europe",2,1,"Order Received","12-01-2017 01:56:59"
18275,"style4","31-to-60","male","europe",2,1,"Order Received","12-01-2017 03:27:32"
18276,"style4","31-to-60","male","europe",2,1,"Order Received","12-01-2017 14:00:20"
18277,"style4","31-to-60","female","us",1,1,"Order Received","12-01-2017 04:56:30"
18278,"style4","31-to-60","female","us",1,1,"Order Received","12-01-2017 06:22:38"
18279,"style4","31-to-60","female","us",1,1,"Order Received","12-01-2017 16:41:21"
18280,"style4","31-to-60","female","us",2,1,"Order Received","12-01-2017 07:54:35"
18281,"style4","31-to-60","female","us",2,1,"Order Received","12-01-2017 08:02:34"
18282,"style4","31-to-60","female","us",2,1,"Order Received","12-01-2017 12:39:46"
18283,"style4","31-to-60","female","us",2,1,"Order Received","12-01-2017 16:26:56"
18284,"style4","31-to-60","female","asia",1,1,"Order Received","12-01-2017 00:43:24"
18285,"style4","31-to-60","female","asia",1,1,"Order Received","12-01-2017 01:16:56"
18286,"style4","31-to-60","female","asia",1,1,"Order Received","12-01-2017 23:39:20"
18287,"style4","31-to-60","female","asia",2,1,"Order Received","12-01-2017 18:49:39"
18288,"style4","31-to-60","female","asia",2,1,"Order Received","12-01-2017 19:43:49"
18289,"style4","31-to-60","female","europe",1,1,"Order Received","12-01-2017 00:40:18"
18290,"style4","31-to-60","female","europe",1,1,"Order Received","12-01-2017 22:37:30"
18291,"style4","31-to-60","female","europe",2,1,"Order Received","12-01-2017 02:39:01"
18292,"style4","31-to-60","female","europe",2,1,"Order Received","12-01-2017 06:06:32"
18293,"style4","31-to-60","female","europe",2,1,"Order Received","12-01-2017 14:01:18"
18294,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 03:30:30"
18295,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 03:51:38"
18296,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 06:31:35"
18297,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 09:05:28"
18298,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 13:07:44"
18299,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 15:54:44"
18300,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 17:09:58"
18301,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 21:21:48"
18302,"style4","over-60","male","us",1,1,"Order Received","12-01-2017 22:43:37"
18303,"style4","over-60","male","us",2,1,"Order Received","12-01-2017 06:17:14"
18304,"style4","over-60","male","us",2,1,"Order Received","12-01-2017 07:32:26"
18305,"style4","over-60","male","us",2,1,"Order Received","12-01-2017 09:22:00"
18306,"style4","over-60","male","us",2,1,"Order Received","12-01-2017 21:00:56"
18307,"style4","over-60","male","asia",1,1,"Order Received","12-01-2017 06:39:15"
18308,"style4","over-60","male","asia",1,1,"Order Received","12-01-2017 17:10:59"
18309,"style4","over-60","male","asia",1,1,"Order Received","12-01-2017 20:55:56"
18310,"style4","over-60","male","asia",2,1,"Order Received","12-01-2017 16:23:22"
18311,"style4","over-60","male","asia",2,1,"Order Received","12-01-2017 21:48:08"
18312,"style4","over-60","male","europe",1,1,"Order Received","12-01-2017 11:42:54"
18313,"style4","over-60","male","europe",1,1,"Order Received","12-01-2017 13:53:28"
18314,"style4","over-60","male","europe",1,1,"Order Received","12-01-2017 16:08:27"
18315,"style4","over-60","male","europe",2,1,"Order Received","12-01-2017 02:11:02"
18316,"style4","over-60","male","europe",2,1,"Order Received","12-01-2017 04:20:59"
18317,"style4","over-60","male","europe",2,1,"Order Received","12-01-2017 07:12:41"
18318,"style4","over-60","male","europe",2,1,"Order Received","12-01-2017 19:58:22"
18319,"style4","over-60","female","us",1,1,"Order Received","12-01-2017 06:02:49"
18320,"style4","over-60","female","us",1,1,"Order Received","12-01-2017 07:50:00"
18321,"style4","over-60","female","us",1,1,"Order Received","12-01-2017 07:55:15"
18322,"style4","over-60","female","us",1,1,"Order Received","12-01-2017 13:15:16"
18323,"style4","over-60","female","us",2,1,"Order Received","12-01-2017 11:29:27"
18324,"style4","over-60","female","us",2,1,"Order Received","12-01-2017 11:45:29"
18325,"style4","over-60","female","us",2,1,"Order Received","12-01-2017 15:27:46"
18326,"style4","over-60","female","us",2,1,"Order Received","12-01-2017 15:47:23"
18327,"style4","over-60","female","asia",1,1,"Order Received","12-01-2017 01:46:35"
18328,"style4","over-60","female","asia",1,1,"Order Received","12-01-2017 19:30:14"
18329,"style4","over-60","female","asia",1,1,"Order Received","12-01-2017 20:35:03"
18330,"style4","over-60","female","asia",2,1,"Order Received","12-01-2017 14:56:46"
18331,"style4","over-60","female","asia",2,1,"Order Received","12-01-2017 20:21:45"
18332,"style4","over-60","female","europe",1,1,"Order Received","12-01-2017 09:38:03"
18333,"style4","over-60","female","europe",1,1,"Order Received","12-01-2017 21:24:52"
18334,"style4","over-60","female","europe",1,1,"Order Received","12-01-2017 22:40:15"
18335,"style4","over-60","female","europe",1,1,"Order Received","12-01-2017 22:50:13"
18336,"style4","over-60","female","europe",2,1,"Order Received","12-01-2017 01:10:10"
18337,"style4","over-60","female","europe",2,1,"Order Received","12-01-2017 09:12:17"
18338,"style4","over-60","female","europe",2,1,"Order Received","12-01-2017 10:26:31"
18339,"style1","under-30","male","us",1,1,"Order Received","12-02-2017 00:29:20"
18340,"style1","under-30","male","us",1,1,"Order Received","12-02-2017 06:47:39"
18341,"style1","under-30","male","us",2,1,"Order Received","12-02-2017 16:25:44"
18342,"style1","under-30","male","us",2,1,"Order Received","12-02-2017 19:29:11"
18343,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 03:43:39"
18344,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 05:06:17"
18345,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 05:19:02"
18346,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 08:37:17"
18347,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 15:18:08"
18348,"style1","under-30","male","asia",1,1,"Order Received","12-02-2017 15:51:26"
18349,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 02:00:28"
18350,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 03:12:13"
18351,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 04:32:07"
18352,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 05:54:14"
18353,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 09:25:28"
18354,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 09:58:28"
18355,"style1","under-30","male","asia",2,1,"Order Received","12-02-2017 23:42:48"
18356,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 02:19:57"
18357,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 03:25:20"
18358,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 12:41:04"
18359,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 17:39:47"
18360,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 18:54:10"
18361,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 21:23:44"
18362,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 22:43:06"
18363,"style1","under-30","male","europe",1,1,"Order Received","12-02-2017 23:21:31"
18364,"style1","under-30","male","europe",2,1,"Order Received","12-02-2017 08:03:45"
